from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
rice,Relative.Activity,0.2865628606631956,0.016983016983016984,0.06549301762067719,pos,NS,CD,IBD_200
rosemary,Relative.Activity,0.11551416653874802,0.11288711288711288,0.20772374833288537,pos,NS,CD,IBD_200
sage,Relative.Activity,-0.0017595958166696096,0.5254745254745254,0.5269281202891161,neg,NS,CD,IBD_200
salmon,Relative.Activity,0.14032571028418106,0.10989010989010989,0.20533590121218986,pos,NS,CD,IBD_200
sardine,Relative.Activity,0.20344878064495567,0.03696303696303696,0.11963482945625802,pos,NS,CD,IBD_200
seaweed,Relative.Activity,0.06388807477690908,0.22877122877122877,0.2746012265879816,pos,NS,CD,IBD_200
sesame,Relative.Activity,0.1536230660690706,0.08791208791208792,0.1847006861333509,pos,NS,CD,IBD_200
shrimp,Relative.Activity,0.21037983199564936,0.01998001998001998,0.07353053038332226,pos,NS,CD,IBD_200
silkworm,Relative.Activity,-0.013846849167213099,0.5194805194805194,0.5223625195885945,neg,NS,CD,IBD_200
silversides,Relative.Activity,0.19225832271691268,0.056943056943056944,0.1606370283413085,pos,NS,CD,IBD_200
smelt,Relative.Activity,0.2726324612316825,0.01098901098901099,0.053470019912972934,pos,NS,CD,IBD_200
snail,Relative.Activity,-0.013846849167213099,0.5194805194805194,0.5223625195885945,neg,NS,CD,IBD_200
soda,Relative.Activity,-0.10625675056124739,0.029970029970029972,0.10249184777486665,neg,NS,CD,IBD_200
spinach,Relative.Activity,0.14619511663531004,0.07092907092907093,0.16821887789629728,pos,NS,CD,IBD_200
squash,Relative.Activity,0.12634327875765305,0.1028971028971029,0.20150453221319364,pos,NS,CD,IBD_200
squid,Relative.Activity,0.2361027807152576,0.01998001998001998,0.07353053038332226,pos,NS,CD,IBD_200
strawberry,Relative.Activity,0.16261134395386284,0.08591408591408592,0.18212781370676107,pos,NS,CD,IBD_200
sunflower,Relative.Activity,0.1378575285567783,0.10989010989010989,0.20533590121218986,pos,NS,CD,IBD_200
sweet potato,Relative.Activity,0.12324691589003471,0.08591408591408592,0.18212781370676107,pos,NS,CD,IBD_200
tea,Relative.Activity,0.11398114198502184,0.10789210789210789,0.2047690529365922,pos,NS,CD,IBD_200
thyme,Relative.Activity,0.14392024537903425,0.059940059940059943,0.1646081191535737,pos,NS,CD,IBD_200
tomato,Relative.Activity,0.26486396485369784,0.013986013986013986,0.06035631035631036,pos,NS,CD,IBD_200
trout,Relative.Activity,0.30966078866220503,0.01098901098901099,0.053470019912972934,pos,NS,CD,IBD_200
truffle black,Relative.Activity,-0.013846849167213099,0.5194805194805194,0.5223625195885945,neg,NS,CD,IBD_200
turkey,Relative.Activity,0.1666697891466834,0.06793206793206794,0.16821887789629728,pos,NS,CD,IBD_200
veal,Relative.Activity,0.17034407946691388,0.06693306693306693,0.16821887789629728,pos,NS,CD,IBD_200
walnut,Relative.Activity,0.20881839665116203,0.04395604395604396,0.13446469142671677,pos,NS,CD,IBD_200
wheat,Relative.Activity,0.2809781074213321,0.016983016983016984,0.06549301762067719,pos,NS,CD,IBD_200
worm,Relative.Activity,0.20529255369374416,0.04095904095904096,0.127997002997003,pos,NS,CD,IBD_200
yeast,Relative.Activity,0.12548298506445538,0.14485514485514486,0.2235607943853187,pos,NS,CD,IBD_200
yogurt_cow,Relative.Activity,0.16523915101703046,0.055944055944055944,0.1606370283413085,pos,NS,CD,IBD_200
almond,faith.pd,-0.1541874724612784,0.08891108891108891,0.1847006861333509,neg,NS,CD,IBD_200
anchovy,faith.pd,0.005024648880296467,0.44255744255744256,0.4629929954605279,pos,NS,CD,IBD_200
ant,faith.pd,0.10638830180027728,0.15984015984015984,0.2273572292369285,pos,NS,CD,IBD_200
apple,faith.pd,-0.2302262465718643,0.004995004995004995,0.031490248881553225,neg,SIG,CD,IBD_200
apple_cider,faith.pd,-0.1686788161349846,0.03296703296703297,0.11014331290828987,neg,NS,CD,IBD_200
apricot,faith.pd,-0.0017795237190082192,0.5404595404595405,0.5404595404595405,neg,NS,CD,IBD_200
artichoke,faith.pd,-0.17613987126223493,0.054945054945054944,0.15998058166732865,neg,NS,CD,IBD_200
arugula,faith.pd,-0.04436492632471568,0.2907092907092907,0.3298344847640622,neg,NS,CD,IBD_200
asparagus,faith.pd,-0.007227528006703343,0.5224775224775224,0.5246484817121936,neg,NS,CD,IBD_200
avocado,faith.pd,-0.022721103408241725,0.4225774225774226,0.4484614222986316,neg,NS,CD,IBD_200
banana,faith.pd,-0.16174449939465488,0.07392607392607392,0.17123451628243958,neg,NS,CD,IBD_200
barley,faith.pd,0.002399483355427154,0.44755244755244755,0.46620046620046623,pos,NS,CD,IBD_200
basil,faith.pd,-0.1114913812469718,0.15984015984015984,0.2273572292369285,neg,NS,CD,IBD_200
bean,faith.pd,-0.3583730140969133,9.99000999000999e-4,0.013665579703315552,neg,SIG,CD,IBD_200
beef,faith.pd,-0.3038351509525863,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
beet,faith.pd,0.07662395239424917,0.21078921078921078,0.2605924480924481,pos,NS,CD,IBD_200
betel nut,faith.pd,-0.03887432852485405,0.12687312687312688,0.22125845514866996,neg,NS,CD,IBD_200
bison,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
blackberry,faith.pd,-0.04285374911808841,0.3336663336663337,0.3659729075765385,neg,NS,CD,IBD_200
blueberry,faith.pd,-0.16780518772198652,0.058941058941058944,0.16248010544588493,neg,NS,CD,IBD_200
bony fish,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
broccoli,faith.pd,0.0036726287797867185,0.4385614385614386,0.46080730863339564,pos,NS,CD,IBD_200
butter,faith.pd,-0.08780153318396258,0.19480519480519481,0.2508592650688566,neg,NS,CD,IBD_200
butterfish,faith.pd,-0.18897429497980986,0.03196803196803197,0.1083029120412298,neg,NS,CD,IBD_200
cabbage,faith.pd,-0.11229301090781742,0.1108891108891109,0.20614001383232156,neg,NS,CD,IBD_200
cardamom,faith.pd,0.010186917849778307,0.3516483516483517,0.38337602247376684,pos,NS,CD,IBD_200
carrot,faith.pd,-0.25063774532962446,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
cashew,faith.pd,-0.16571737781975499,0.04795204795204795,0.1430668097334764,neg,NS,CD,IBD_200
cauliflower,faith.pd,-0.08780525862955692,0.1978021978021978,0.25336853958762084,neg,NS,CD,IBD_200
celery,faith.pd,-0.14173476701786666,0.06793206793206794,0.16821887789629728,neg,NS,CD,IBD_200
chard,faith.pd,-0.10257994769773827,0.16683316683316685,0.2273572292369285,neg,NS,CD,IBD_200
cheddar cheese,faith.pd,-0.09652446170362838,0.14385614385614387,0.22333127258180793,neg,NS,CD,IBD_200
cherry,faith.pd,-0.04208128960900363,0.37362637362637363,0.40369466598974796,neg,NS,CD,IBD_200
chia,faith.pd,-0.1529528689723565,0.07792207792207792,0.17382617382617382,neg,NS,CD,IBD_200
chicken,faith.pd,-0.21186961946964433,0.013986013986013986,0.06035631035631036,neg,NS,CD,IBD_200
cicerchia,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
cilantro,faith.pd,-0.0920473187255991,0.15084915084915085,0.22652244874467095,neg,NS,CD,IBD_200
clementine,faith.pd,-0.15868543588861642,0.01998001998001998,0.07353053038332226,neg,NS,CD,IBD_200
coconut,faith.pd,-0.10327228268967989,0.13186813186813187,0.22333127258180793,neg,NS,CD,IBD_200
coffee,faith.pd,-0.24325705884257715,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
corn,faith.pd,-0.30796282415999643,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
corn husk,faith.pd,-0.06285247482156157,0.2957042957042957,0.3339339787937919,neg,NS,CD,IBD_200
cream,faith.pd,-0.06518220603442336,0.2757242757242757,0.3157979461296997,neg,NS,CD,IBD_200
cricket,faith.pd,-0.06064188926107483,0.3026973026973027,0.34129944705372395,neg,NS,CD,IBD_200
cucumber,faith.pd,-0.11641004353582027,0.15884115884115885,0.2273572292369285,neg,NS,CD,IBD_200
duck,faith.pd,-0.06611655713565873,0.29270729270729273,0.33106519065957446,neg,NS,CD,IBD_200
egg_chicken,faith.pd,-0.24558276122089165,0.00999000999000999,0.05136707264366839,neg,NS,CD,IBD_200
egg_quail,faith.pd,-0.08014981318978788,0.23876123876123875,0.2837736034457346,neg,NS,CD,IBD_200
eggplant,faith.pd,-0.15156592039057207,0.07892107892107893,0.17391423166499154,neg,NS,CD,IBD_200
fava bean,faith.pd,-0.02114598072589978,0.47052947052947053,0.48594567825337054,neg,NS,CD,IBD_200
feta cheese,faith.pd,0.05047868693714331,0.11988011988011989,0.21513140325021515,pos,NS,CD,IBD_200
fig,faith.pd,-0.11570686152326107,0.08891108891108891,0.1847006861333509,neg,NS,CD,IBD_200
fish_undetermined,faith.pd,-0.1561889496039093,0.07592407592407592,0.17309734290866363,neg,NS,CD,IBD_200
flax seed,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
garlic,faith.pd,-0.0900396575013932,0.2047952047952048,0.2582200408287365,neg,NS,CD,IBD_200
ginger,faith.pd,-0.03793375063623741,0.3646353646353646,0.39515790636866865,neg,NS,CD,IBD_200
goat cheese,faith.pd,-0.04738547100249774,0.32867132867132864,0.3632419409858434,neg,NS,CD,IBD_200
grain_fermented,faith.pd,-0.21022942975592446,0.006993006993006993,0.04023754023754024,neg,SIG,CD,IBD_200
grape,faith.pd,-0.05506583372022303,0.3336663336663337,0.3659729075765385,neg,NS,CD,IBD_200
grape_fermented,faith.pd,-0.19669351921557704,0.013986013986013986,0.06035631035631036,neg,NS,CD,IBD_200
grapefruit,faith.pd,-0.12016321014236774,0.0989010989010989,0.19973063148550615,neg,NS,CD,IBD_200
ground cherry,faith.pd,0.010186917849778307,0.3516483516483517,0.38337602247376684,pos,NS,CD,IBD_200
guava,faith.pd,-0.012196581978251256,0.4825174825174825,0.4948022274754948,neg,NS,CD,IBD_200
hazelnut,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
hearts of palm,faith.pd,0.10326744696891578,0.16783216783216784,0.22786202561483462,pos,NS,CD,IBD_200
hemp seed,faith.pd,-0.023964389471043415,0.46053946053946054,0.4769872984158699,neg,NS,CD,IBD_200
herring,faith.pd,-0.2610309498697411,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
honey,faith.pd,-0.0868461583242422,0.20679320679320679,0.2584915084915085,neg,NS,CD,IBD_200
insect,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
kale,faith.pd,-0.13112779361782967,0.08591408591408592,0.18212781370676107,neg,NS,CD,IBD_200
kiwi,faith.pd,0.09937141901526089,0.15184815184815184,0.22652244874467095,pos,NS,CD,IBD_200
kumquat,faith.pd,-0.10724237395125748,0.12087912087912088,0.21585557299843017,neg,NS,CD,IBD_200
lamb,faith.pd,-0.16199645222413112,0.06993006993006994,0.16821887789629728,neg,NS,CD,IBD_200
langostino,faith.pd,-0.05124071171492904,0.34465534465534464,0.37688555788103295,neg,NS,CD,IBD_200
lavender,faith.pd,-0.014582002527042035,0.3826173826173826,0.4127940511869083,neg,NS,CD,IBD_200
lemon,faith.pd,-0.2208450152939598,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
lentil,faith.pd,-0.20960886911823848,0.02197802197802198,0.07927395987097481,neg,NS,CD,IBD_200
lettuce,faith.pd,-0.22288521488878255,0.005994005994005994,0.03504559956172859,neg,SIG,CD,IBD_200
lime,faith.pd,-0.11322493270241915,0.1048951048951049,0.20150453221319364,neg,NS,CD,IBD_200
lizard,faith.pd,-0.10065463946022415,0.2057942057942058,0.2584915084915085,neg,NS,CD,IBD_200
mackerel,faith.pd,-0.3197735970675609,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
mandarin,faith.pd,-0.19366176129114435,0.02097902097902098,0.07681712227166773,neg,NS,CD,IBD_200
mango,faith.pd,-0.20391268307585808,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
meat_undetermined,faith.pd,-0.11244403641367344,0.14185814185814186,0.22333127258180793,neg,NS,CD,IBD_200
melon,faith.pd,-0.16508768526776138,0.022977022977022976,0.08206079634651063,neg,NS,CD,IBD_200
milk,faith.pd,-0.2724682461613135,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
milk_cow,faith.pd,-0.28279579348981443,9.99000999000999e-4,0.013665579703315552,neg,SIG,CD,IBD_200
milk_goat,faith.pd,-0.11555964891025869,0.1008991008991009,0.20150453221319364,neg,NS,CD,IBD_200
mint,faith.pd,-0.13956667017815427,0.053946053946053944,0.15770519802777866,neg,NS,CD,IBD_200
mouse,faith.pd,-0.29004906356713445,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
mushroom,faith.pd,-0.0656064106926432,0.3036963036963037,0.3418941307140065,neg,NS,CD,IBD_200
oat,faith.pd,-0.31892032749588045,9.99000999000999e-4,0.013665579703315552,neg,SIG,CD,IBD_200
onion,faith.pd,-0.25005913144553127,0.006993006993006993,0.04023754023754024,neg,SIG,CD,IBD_200
orange,faith.pd,-0.32244427406437426,9.99000999000999e-4,0.013665579703315552,neg,SIG,CD,IBD_200
oregano,faith.pd,-0.0991806671737835,0.14585414585414586,0.2235607943853187,neg,NS,CD,IBD_200
parsley,faith.pd,-0.12153483749388756,0.11688311688311688,0.21185064935064934,neg,NS,CD,IBD_200
passionfruit,faith.pd,-0.10781614712581479,0.12787212787212787,0.22125845514866996,neg,NS,CD,IBD_200
pea,faith.pd,-0.14404276606722216,0.04495504495504495,0.13636990624438322,neg,NS,CD,IBD_200
peach,faith.pd,-0.0768742531485062,0.18681318681318682,0.24272322659419435,neg,NS,CD,IBD_200
peanut,faith.pd,-0.2220299904210939,0.008991008991008992,0.047580157069208165,neg,SIG,CD,IBD_200
pear,faith.pd,-0.11062160429472348,0.15184815184815184,0.22652244874467095,neg,NS,CD,IBD_200
pecan,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
pepper,faith.pd,-0.34075333811190545,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
pig,faith.pd,-0.27618868919973516,0.004995004995004995,0.031490248881553225,neg,SIG,CD,IBD_200
pine nut,faith.pd,-0.10279945200012147,0.16983016983016982,0.22886035897188314,neg,NS,CD,IBD_200
pineapple,faith.pd,0.10285349345569561,0.16183816183816183,0.2273572292369285,pos,NS,CD,IBD_200
plantain,faith.pd,-0.08548562884479098,0.1008991008991009,0.20150453221319364,neg,NS,CD,IBD_200
pomelo,faith.pd,-0.15780270397909985,0.01998001998001998,0.07353053038332226,neg,NS,CD,IBD_200
poppy seed,faith.pd,-0.01545639355118443,0.4785214785214785,0.49209655592634316,neg,NS,CD,IBD_200
potato,faith.pd,0.05047868693714331,0.11988011988011989,0.21513140325021515,pos,NS,CD,IBD_200
quinoa,faith.pd,-0.23809052590079877,0.005994005994005994,0.03504559956172859,neg,SIG,CD,IBD_200
rabbit,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
radish,faith.pd,0.050573947881130135,0.26173826173826176,0.30313137341891333,pos,NS,CD,IBD_200
raspberry,faith.pd,-0.1292535039586185,0.10989010989010989,0.20533590121218986,neg,NS,CD,IBD_200
rice,faith.pd,-0.3511249623202435,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
rosemary,faith.pd,-0.07079990557559782,0.24075924075924077,0.2856799501644019,neg,NS,CD,IBD_200
sage,faith.pd,0.05387627278187228,0.22677322677322678,0.274017649017649,pos,NS,CD,IBD_200
salmon,faith.pd,-0.0858944854491069,0.22077922077922077,0.2685653272901595,neg,NS,CD,IBD_200
sardine,faith.pd,-0.1597827574750579,0.056943056943056944,0.1606370283413085,neg,NS,CD,IBD_200
seaweed,faith.pd,-0.0021772232764080968,0.5164835164835165,0.5223625195885945,neg,NS,CD,IBD_200
sesame,faith.pd,-0.10010105907660932,0.16083916083916083,0.2273572292369285,neg,NS,CD,IBD_200
shrimp,faith.pd,-0.18107502845408627,0.01898101898101898,0.07167311854811854,neg,NS,CD,IBD_200
silkworm,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
silversides,faith.pd,-0.1420975911697202,0.1028971028971029,0.20150453221319364,neg,NS,CD,IBD_200
smelt,faith.pd,-0.2600604230424412,0.005994005994005994,0.03504559956172859,neg,SIG,CD,IBD_200
snail,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
soda,faith.pd,0.1320871465953371,0.011988011988011988,0.056437069424082414,pos,NS,CD,IBD_200
spinach,faith.pd,-0.10592052156008,0.13186813186813187,0.22333127258180793,neg,NS,CD,IBD_200
squash,faith.pd,-0.07570628915132722,0.2017982017982018,0.2553293129209359,neg,NS,CD,IBD_200
squid,faith.pd,-0.20179595762908165,0.022977022977022976,0.08206079634651063,neg,NS,CD,IBD_200
strawberry,faith.pd,-0.11175507205377336,0.16583416583416583,0.2273572292369285,neg,NS,CD,IBD_200
sunflower,faith.pd,-0.08190135103547452,0.22777222777222778,0.2746012265879816,neg,NS,CD,IBD_200
sweet potato,faith.pd,-0.08867075043768181,0.15784215784215785,0.2273572292369285,neg,NS,CD,IBD_200
tea,faith.pd,-0.19780377131417065,0.03496503496503497,0.1152256834075016,neg,NS,CD,IBD_200
thyme,faith.pd,-0.13901570154466086,0.058941058941058944,0.16248010544588493,neg,NS,CD,IBD_200
tomato,faith.pd,-0.3281665508882964,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
trout,faith.pd,-0.3365167531856861,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
truffle black,faith.pd,0.09031209042343499,0.2127872127872128,0.2605924480924481,pos,NS,CD,IBD_200
turkey,faith.pd,-0.11629393346135371,0.12787212787212787,0.22125845514866996,neg,NS,CD,IBD_200
veal,faith.pd,-0.11282576055098541,0.14285714285714285,0.22333127258180793,neg,NS,CD,IBD_200
walnut,faith.pd,-0.1605133665254005,0.07692307692307693,0.17373592139947283,neg,NS,CD,IBD_200
wheat,faith.pd,-0.3567402636828982,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
worm,faith.pd,-0.15832800880604309,0.07092907092907093,0.16821887789629728,neg,NS,CD,IBD_200
yeast,faith.pd,-0.06316513041346858,0.2887112887112887,0.3285960507310586,neg,NS,CD,IBD_200
yogurt_cow,faith.pd,-0.24461985410692919,0.014985014985014986,0.06208077636649066,neg,NS,CD,IBD_200
almond,shannon,-0.10996053281164324,0.17182817182817184,0.22984395678122616,neg,NS,CD,IBD_200
anchovy,shannon,0.05931222560994023,0.32367632367632365,0.3588154964301753,pos,NS,CD,IBD_200
ant,shannon,0.16457250614245303,0.060939060939060936,0.16547123288696322,pos,NS,CD,IBD_200
apple,shannon,-0.26605523913569323,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
apple_cider,shannon,-0.21170115478956686,0.011988011988011988,0.056437069424082414,neg,NS,CD,IBD_200
apricot,shannon,0.044382360472753624,0.35264735264735264,0.3838878838878839,pos,NS,CD,IBD_200
artichoke,shannon,-0.13881958627929863,0.11588411588411589,0.21162716376822172,neg,NS,CD,IBD_200
arugula,shannon,-0.017782900306736182,0.3866133866133866,0.4164854462031282,neg,NS,CD,IBD_200
asparagus,shannon,0.039679035696705375,0.3726273726273726,0.4032161867982763,pos,NS,CD,IBD_200
avocado,shannon,0.019981106251820147,0.42357642357642356,0.4484614222986316,pos,NS,CD,IBD_200
banana,shannon,-0.12380619864906388,0.13786213786213786,0.22333127258180793,neg,NS,CD,IBD_200
barley,shannon,0.048280981907843176,0.33266733266733267,0.3659729075765385,pos,NS,CD,IBD_200
basil,shannon,-0.0721423965587467,0.24475524475524477,0.28759732973671387,neg,NS,CD,IBD_200
bean,shannon,-0.3940421989408298,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
beef,shannon,-0.3150515657685842,0.005994005994005994,0.03504559956172859,neg,SIG,CD,IBD_200
beet,shannon,0.12747742741445284,0.0979020979020979,0.19882078705608117,pos,NS,CD,IBD_200
betel nut,shannon,-0.038734666773950203,0.12087912087912088,0.21585557299843017,neg,NS,CD,IBD_200
bison,shannon,0.1467410388186436,0.10589410589410589,0.20150453221319364,pos,NS,CD,IBD_200
blackberry,shannon,-0.005816774863283011,0.45554445554445555,0.4738446632277336,neg,NS,CD,IBD_200
blueberry,shannon,-0.14396107980048262,0.0999000999000999,0.20063039453621173,neg,NS,CD,IBD_200
bony fish,shannon,0.1467410388186436,0.10589410589410589,0.20150453221319364,pos,NS,CD,IBD_200
broccoli,shannon,0.04200186867568641,0.31368631368631367,0.35150321085406094,pos,NS,CD,IBD_200
butter,shannon,-0.04143327684874591,0.3276723276723277,0.36269074437013366,neg,NS,CD,IBD_200
butterfish,shannon,-0.15570791424140532,0.08691308691308691,0.18370841986002334,neg,NS,CD,IBD_200
cabbage,shannon,-0.082299615514707,0.17882117882117882,0.23614818696785908,neg,NS,CD,IBD_200
cardamom,shannon,0.02120867679178672,0.3146853146853147,0.35153598327712354,pos,NS,CD,IBD_200
carrot,shannon,-0.2556711326223419,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
cashew,shannon,-0.12748640603779826,0.12787212787212787,0.22125845514866996,neg,NS,CD,IBD_200
cauliflower,shannon,-0.04434162192747684,0.3226773226773227,0.3588053051243235,neg,NS,CD,IBD_200
celery,shannon,-0.11056313946562035,0.13686313686313686,0.22333127258180793,neg,NS,CD,IBD_200
chard,shannon,-0.06371399596457074,0.2517482517482518,0.2948586147293741,neg,NS,CD,IBD_200
cheddar cheese,shannon,-0.060446924396718504,0.24175824175824176,0.28592940501586506,neg,NS,CD,IBD_200
cherry,shannon,-0.0020482934209914844,0.4785214785214785,0.49209655592634316,neg,NS,CD,IBD_200
chia,shannon,-0.11185285577576345,0.15184815184815184,0.22652244874467095,neg,NS,CD,IBD_200
chicken,shannon,-0.18572870729018615,0.058941058941058944,0.16248010544588493,neg,NS,CD,IBD_200
cicerchia,shannon,0.1467410388186436,0.10589410589410589,0.20150453221319364,pos,NS,CD,IBD_200
cilantro,shannon,-0.06271340298037895,0.21878121878121878,0.2674812539905289,neg,NS,CD,IBD_200
clementine,shannon,-0.15529024883993592,0.03796203796203796,0.1207126207126207,neg,NS,CD,IBD_200
coconut,shannon,-0.0670354564565242,0.22877122877122877,0.2746012265879816,neg,NS,CD,IBD_200
coffee,shannon,-0.2908066723545837,9.99000999000999e-4,0.013665579703315552,neg,SIG,CD,IBD_200
corn,shannon,-0.31508710604221934,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
corn husk,shannon,-0.020100306629982925,0.4045954045954046,0.43137010048774754,neg,NS,CD,IBD_200
cream,shannon,-0.015883909676368907,0.41058941058941056,0.437117948131164,neg,NS,CD,IBD_200
cricket,shannon,-0.012157912724221509,0.4255744255744256,0.4484614222986316,neg,NS,CD,IBD_200
cucumber,shannon,-0.07439663596510206,0.24475524475524477,0.28759732973671387,neg,NS,CD,IBD_200
duck,shannon,-0.01838345139730424,0.41358641358641357,0.4396629763198678,neg,NS,CD,IBD_200
egg_chicken,shannon,-0.22797973981529185,0.03296703296703297,0.11014331290828987,neg,NS,CD,IBD_200
egg_quail,shannon,-0.03491663632547361,0.3546453546453546,0.385484081136255,neg,NS,CD,IBD_200
eggplant,shannon,-0.11617846574424177,0.13686313686313686,0.22333127258180793,neg,NS,CD,IBD_200
fava bean,shannon,0.02427990257688399,0.4385614385614386,0.46080730863339564,pos,NS,CD,IBD_200
feta cheese,shannon,0.06975780976810914,0.07192807192807193,0.16821887789629728,pos,NS,CD,IBD_200
fig,shannon,-0.08044373026622227,0.1848151848151848,0.24186102705958298,neg,NS,CD,IBD_200
fish_undetermined,shannon,-0.1142953722926624,0.15584415584415584,0.2273572292369285,neg,NS,CD,IBD_200
flax seed,shannon,0.1467410388186436,0.10589410589410589,0.20150453221319364,pos,NS,CD,IBD_200
garlic,shannon,-0.0437149927985237,0.32167832167832167,0.3582439066310034,neg,NS,CD,IBD_200
ginger,shannon,0.0024484917053144983,0.5094905094905094,0.5217240386731912,pos,NS,CD,IBD_200
goat cheese,shannon,-6.239289736411635e-4,0.47952047952047955,0.49242542160389186,neg,NS,CD,IBD_200
grain_fermented,shannon,-0.22242393080975015,0.004995004995004995,0.031490248881553225,neg,SIG,CD,IBD_200
grape,shannon,-0.007653472142211515,0.44655344655344653,0.46582913489388306,neg,NS,CD,IBD_200
grape_fermented,shannon,-0.2194698983398447,0.007992007992007992,0.04491632398609143,neg,SIG,CD,IBD_200
grapefruit,shannon,-0.09473296090957783,0.15584415584415584,0.2273572292369285,neg,NS,CD,IBD_200
ground cherry,shannon,0.02120867679178672,0.3146853146853147,0.35153598327712354,pos,NS,CD,IBD_200
guava,shannon,0.02912164374477544,0.3936063936063936,0.4233896667131088,pos,NS,CD,IBD_200
hazelnut,shannon,0.1467410388186436,0.10589410589410589,0.20150453221319364,pos,NS,CD,IBD_200
hearts of palm,shannon,0.1605170179422951,0.07192807192807193,0.16821887789629728,pos,NS,CD,IBD_200
hemp seed,shannon,0.0207959961523609,0.44555444555444557,0.4654567334682609,pos,NS,CD,IBD_200
herring,shannon,-0.24610747410483533,0.02197802197802198,0.07927395987097481,neg,NS,CD,IBD_200
honey,shannon,-0.050832708615751065,0.2857142857142857,0.3262092238470191,neg,NS,CD,IBD_200
insect,shannon,0.1467410388186436,0.10589410589410589,0.20150453221319364,pos,NS,CD,IBD_200
kale,shannon,-0.09798659872928792,0.16183816183816183,0.2273572292369285,neg,NS,CD,IBD_200
kiwi,shannon,0.15252011135564914,0.06893106893106893,0.16821887789629728,pos,NS,CD,IBD_200
kumquat,shannon,-0.0798353939328302,0.18681318681318682,0.24272322659419435,neg,NS,CD,IBD_200
lamb,shannon,-0.11963751750874776,0.14685314685314685,0.22414427677585572,neg,NS,CD,IBD_200
langostino,shannon,5.756684902372966e-4,0.5334665334665335,0.5342033656950784,pos,NS,CD,IBD_200
lavender,shannon,-0.005515521274209678,0.4255744255744256,0.4484614222986316,neg,NS,CD,IBD_200
lemon,shannon,-0.20452294268003932,0.026973026973026972,0.09356672036097873,neg,NS,CD,IBD_200
lentil,shannon,-0.18325723550393833,0.061938061938061936,0.166933438308903,neg,NS,CD,IBD_200
lettuce,shannon,-0.22550670240987958,0.01098901098901099,0.053470019912972934,neg,NS,CD,IBD_200
lime,shannon,-0.08693650712246526,0.17682317682317683,0.23436344277294918,neg,NS,CD,IBD_200
lizard,shannon,-0.04768577665291718,0.32167832167832167,0.3582439066310034,neg,NS,CD,IBD_200
mackerel,shannon,-0.3347580782970818,0.003996003996003996,0.02707572801030745,neg,SIG,CD,IBD_200
mandarin,shannon,-0.1696067923433594,0.058941058941058944,0.16248010544588493,neg,NS,CD,IBD_200
mango,shannon,-0.18499281014527957,0.03596403596403597,0.11692343530908554,neg,NS,CD,IBD_200
meat_undetermined,shannon,-0.06828101576394856,0.2627372627372627,0.3038030549992272,neg,NS,CD,IBD_200
melon,shannon,-0.13918816275501592,0.08191808191808192,0.1788873776825584,neg,NS,CD,IBD_200
milk,shannon,-0.2792631958236953,0.002997002997002997,0.023363733041152395,neg,SIG,CD,IBD_200
milk_cow,shannon,-0.29700111018118497,0.001998001998001998,0.018812356474694137,neg,SIG,CD,IBD_200
milk_goat,shannon,-0.08006259436839787,0.18681318681318682,0.24272322659419435,neg,NS,CD,IBD_200
