from,to,weight,pval,padj,direction,padj_sig,Group,Cohort
hazelnut,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
hearts of palm,Relative.Activity.Index,0.25014452163965734,0.03396603396603397,0.06097644559183021,pos,NS,UC,IBD_1
hemp seed,Relative.Activity.Index,0.35076126907635147,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
herring,Relative.Activity.Index,0.7086647655859692,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
honey,Relative.Activity.Index,-0.14770601417253845,0.011988011988011988,0.0282446066893543,neg,SIG,UC,IBD_1
kale,Relative.Activity.Index,0.19412203610392548,0.07192807192807193,0.1094447402817447,pos,NS,UC,IBD_1
kelp,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
kumquat,Relative.Activity.Index,0.08578898472030833,0.3086913086913087,0.34572625817762004,pos,NS,UC,IBD_1
lamb,Relative.Activity.Index,0.6446856016326257,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
langostino,Relative.Activity.Index,0.48803557418535803,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lavender,Relative.Activity.Index,-0.2250078016600144,0.024975024975024976,0.048571923571923574,neg,SIG,UC,IBD_1
lemon,Relative.Activity.Index,0.49070662176366825,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lentil,Relative.Activity.Index,0.5531336825769417,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lettuce,Relative.Activity.Index,0.4053426469381392,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
lime,Relative.Activity.Index,0.2632257144204147,0.015984015984015984,0.03520968827091276,pos,SIG,UC,IBD_1
lizard,Relative.Activity.Index,0.6667601406325098,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
macadamia,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
mackerel,Relative.Activity.Index,0.7021199679180353,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mandarin,Relative.Activity.Index,0.3421384405593239,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
mango,Relative.Activity.Index,0.2649231082657038,0.03796203796203796,0.06649131801261618,pos,NS,UC,IBD_1
maple syrup,Relative.Activity.Index,-0.04224467056271025,0.4015984015984016,0.4193231194440384,neg,NS,UC,IBD_1
meat_undetermined,Relative.Activity.Index,0.29961020948760203,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
melon,Relative.Activity.Index,0.2856040213614797,0.023976023976023976,0.0473759649961023,pos,SIG,UC,IBD_1
milk,Relative.Activity.Index,0.5742043238796894,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_cow,Relative.Activity.Index,0.6510823960108811,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_goat,Relative.Activity.Index,0.29630756053036944,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
millet,Relative.Activity.Index,0.2629462175888535,0.027972027972027972,0.05256549761446388,pos,NS,UC,IBD_1
mint,Relative.Activity.Index,-0.1670770360395688,0.10989010989010989,0.15243391147005605,neg,NS,UC,IBD_1
mouse,Relative.Activity.Index,0.7273147882292248,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mushroom,Relative.Activity.Index,0.23971357831089352,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
oat,Relative.Activity.Index,0.6449511815637108,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
olive,Relative.Activity.Index,-0.3219544367722789,0.008991008991008992,0.02218210361067504,neg,SIG,UC,IBD_1
onion,Relative.Activity.Index,0.5206943605529197,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
orange,Relative.Activity.Index,0.4272349090724513,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
oregano,Relative.Activity.Index,-0.054351747295272354,0.2677322677322677,0.30845472072957064,neg,NS,UC,IBD_1
parsley,Relative.Activity.Index,0.19018591265430584,0.1038961038961039,0.14635283150780704,pos,NS,UC,IBD_1
passionfruit,Relative.Activity.Index,0.29530581759368746,0.012987012987012988,0.030186502595654682,pos,SIG,UC,IBD_1
pea,Relative.Activity.Index,0.310820935308307,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
peach,Relative.Activity.Index,-0.1068180130452343,0.1968031968031968,0.24104902190008573,neg,NS,UC,IBD_1
peanut,Relative.Activity.Index,0.4101347547497541,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
pear,Relative.Activity.Index,-0.26856815890927144,0.003996003996003996,0.012022820385189722,neg,SIG,UC,IBD_1
pecan,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
pepper,Relative.Activity.Index,0.3948454631158366,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
pig,Relative.Activity.Index,0.7107741647826649,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pine nut,Relative.Activity.Index,0.3365155983681256,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
plantain,Relative.Activity.Index,0.12525456478060887,0.2127872127872128,0.2571613131445182,pos,NS,UC,IBD_1
plum,Relative.Activity.Index,-0.20304784492728242,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
poppy seed,Relative.Activity.Index,0.13915550507928906,0.1838161838161838,0.22772636259006415,pos,NS,UC,IBD_1
potato,Relative.Activity.Index,-0.011538050747469109,0.47652347652347654,0.4818243817072857,neg,NS,UC,IBD_1
pumpkin,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
pumpkin blossom,Relative.Activity.Index,-0.28526349763055936,0.006993006993006993,0.018243086218917036,neg,SIG,UC,IBD_1
quinoa,Relative.Activity.Index,0.615786696812643,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rabbit,Relative.Activity.Index,0.15874166670865997,0.15884115884115885,0.2045627750325737,pos,NS,UC,IBD_1
radish,Relative.Activity.Index,2.3813909628059293e-4,0.5044955044955045,0.5053733969047194,pos,NS,UC,IBD_1
raspberry,Relative.Activity.Index,-0.012405045285553307,0.46053946053946054,0.4695110084720474,neg,NS,UC,IBD_1
rice,Relative.Activity.Index,0.6688631388894176,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rosemary,Relative.Activity.Index,-0.381004520883571,9.99000999000999e-4,0.005374687617678272,neg,SIG,UC,IBD_1
sage,Relative.Activity.Index,-0.17845290445379874,0.060939060939060936,0.09664073300436936,neg,NS,UC,IBD_1
salmon,Relative.Activity.Index,0.3165692341368903,0.017982017982017984,0.03896479931611676,pos,SIG,UC,IBD_1
sardine,Relative.Activity.Index,0.49874058636562996,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
seaweed,Relative.Activity.Index,-0.03828034970273658,0.38961038961038963,0.4102787456445993,neg,NS,UC,IBD_1
sesame,Relative.Activity.Index,0.3175005952327415,0.01098901098901099,0.02606871150827195,pos,SIG,UC,IBD_1
shrimp,Relative.Activity.Index,0.6247471108328833,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
silkworm,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
silversides,Relative.Activity.Index,0.5776643227227312,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
smelt,Relative.Activity.Index,0.7150519766467889,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
snail,Relative.Activity.Index,0.31491794346155905,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
soda,Relative.Activity.Index,-0.047779800397112,0.26373626373626374,0.3050720210800586,neg,NS,UC,IBD_1
spice,Relative.Activity.Index,-0.20304784492728242,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
spinach,Relative.Activity.Index,0.10208421689620556,0.20679320679320679,0.2511475865906246,pos,NS,UC,IBD_1
squash,Relative.Activity.Index,0.12193384105039012,0.2017982017982018,0.24559936187843162,pos,NS,UC,IBD_1
squid,Relative.Activity.Index,0.6920186771328684,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
strawberry,Relative.Activity.Index,-0.11837279482847018,0.0919080919080919,0.13315878752120364,neg,NS,UC,IBD_1
sunflower,Relative.Activity.Index,0.3014626917407518,0.023976023976023976,0.0473759649961023,pos,SIG,UC,IBD_1
sweet potato,Relative.Activity.Index,0.058790476836614924,0.3116883116883117,0.3475053029604353,pos,NS,UC,IBD_1
tea,Relative.Activity.Index,0.4336357627853533,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
thyme,Relative.Activity.Index,-0.06802441600186518,0.3196803196803197,0.3529973862454681,neg,NS,UC,IBD_1
tomato,Relative.Activity.Index,0.4454821529640025,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
trout,Relative.Activity.Index,0.7142031806225796,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
turkey,Relative.Activity.Index,0.387014243783006,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
veal,Relative.Activity.Index,0.38385298843393784,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
walnut,Relative.Activity.Index,0.35036209298623844,0.004995004995004995,0.014049468446862584,pos,SIG,UC,IBD_1
wheat,Relative.Activity.Index,0.6983849072617541,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
worm,Relative.Activity.Index,0.6969598300873229,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
yeast,Relative.Activity.Index,0.3396626566670261,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
yogurt_cow,Relative.Activity.Index,0.460951081004936,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
algae,Mayo.Endoscopic.Score,-0.1778316160041365,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
almond,Mayo.Endoscopic.Score,0.2902225226606867,0.015984015984015984,0.03520968827091276,pos,SIG,UC,IBD_1
amaranth,Mayo.Endoscopic.Score,0.0613971292605556,0.3436563436563437,0.37444448296183314,pos,NS,UC,IBD_1
anchovy,Mayo.Endoscopic.Score,0.22581607727344466,0.059940059940059943,0.09549491099306598,pos,NS,UC,IBD_1
ant,Mayo.Endoscopic.Score,0.1873834959616724,0.10589410589410589,0.14856143044607706,pos,NS,UC,IBD_1
apple,Mayo.Endoscopic.Score,0.10645884483822461,0.07992007992007992,0.1190871251268145,pos,NS,UC,IBD_1
apple_cider,Mayo.Endoscopic.Score,0.09638247761973984,0.026973026973026972,0.05113327945380635,pos,NS,UC,IBD_1
apricot,Mayo.Endoscopic.Score,-0.1307058015451995,0.13386613386613386,0.17866059751685717,neg,NS,UC,IBD_1
artichoke,Mayo.Endoscopic.Score,0.23712997190079574,0.03896103896103896,0.0676918654785858,pos,NS,UC,IBD_1
artificial sweetener,Mayo.Endoscopic.Score,-0.020427671696111982,0.36863136863136864,0.3951746577444901,neg,NS,UC,IBD_1
arugula,Mayo.Endoscopic.Score,0.002363734567403075,0.4955044955044955,0.49723199519829386,pos,NS,UC,IBD_1
asparagus,Mayo.Endoscopic.Score,0.08551293298265086,0.3126873126873127,0.34772117772761685,pos,NS,UC,IBD_1
avocado,Mayo.Endoscopic.Score,0.26024908808908515,0.013986013986013986,0.03203427871862885,pos,SIG,UC,IBD_1
banana,Mayo.Endoscopic.Score,0.2958158956484916,0.023976023976023976,0.0473759649961023,pos,SIG,UC,IBD_1
barley,Mayo.Endoscopic.Score,0.14866136588470372,0.07092907092907093,0.1083063709058404,pos,NS,UC,IBD_1
basil,Mayo.Endoscopic.Score,-0.1498002646163713,0.03896103896103896,0.0676918654785858,neg,NS,UC,IBD_1
bean,Mayo.Endoscopic.Score,0.4298582071548753,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beef,Mayo.Endoscopic.Score,0.5850177186617299,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
beet,Mayo.Endoscopic.Score,-0.0744938626405662,0.2597402597402597,0.3012568358438069,neg,NS,UC,IBD_1
betel nut,Mayo.Endoscopic.Score,-0.1778316160041365,0.014985014985014986,0.03347881096910851,neg,SIG,UC,IBD_1
bison,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
blackberry,Mayo.Endoscopic.Score,-0.09042648687063728,0.2917082917082917,0.3303476851017835,neg,NS,UC,IBD_1
blueberry,Mayo.Endoscopic.Score,0.1552559594811511,0.04995004995004995,0.08294590025359257,pos,NS,UC,IBD_1
bonito,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
bony fish,Mayo.Endoscopic.Score,0.08167174450620679,0.3086913086913087,0.34572625817762004,pos,NS,UC,IBD_1
buckwheat,Mayo.Endoscopic.Score,0.2043360956943137,0.054945054945054944,0.08901511246727006,pos,NS,UC,IBD_1
butter,Mayo.Endoscopic.Score,0.0649524324280486,0.34265734265734266,0.3735916860916861,pos,NS,UC,IBD_1
butterfish,Mayo.Endoscopic.Score,0.5758359794941164,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cabbage,Mayo.Endoscopic.Score,0.03659769539699395,0.4065934065934066,0.4232590796786095,pos,NS,UC,IBD_1
cardamom,Mayo.Endoscopic.Score,-0.11775359327723418,0.061938061938061936,0.09804494314118511,neg,NS,UC,IBD_1
carrot,Mayo.Endoscopic.Score,0.44792899354294397,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
cashew,Mayo.Endoscopic.Score,0.31183952561546074,0.015984015984015984,0.03520968827091276,pos,SIG,UC,IBD_1
cauliflower,Mayo.Endoscopic.Score,0.013590307308755795,0.46053946053946054,0.4695110084720474,pos,NS,UC,IBD_1
celery,Mayo.Endoscopic.Score,0.13613753740989526,0.17382617382617382,0.21832567432567432,pos,NS,UC,IBD_1
chard,Mayo.Endoscopic.Score,0.07784885098836747,0.2937062937062937,0.33239237826393786,pos,NS,UC,IBD_1
cheddar cheese,Mayo.Endoscopic.Score,0.006485511242653702,0.4725274725274725,0.47975011467074957,pos,NS,UC,IBD_1
cherry,Mayo.Endoscopic.Score,-0.04530427821915109,0.3906093906093906,0.41082973056176464,neg,NS,UC,IBD_1
chia,Mayo.Endoscopic.Score,0.2742842496275305,0.01998001998001998,0.041572884946378924,pos,SIG,UC,IBD_1
chicken,Mayo.Endoscopic.Score,0.5731741205745906,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
cicerchia,Mayo.Endoscopic.Score,0.08193842120407907,0.2947052947052947,0.33330454744993054,pos,NS,UC,IBD_1
cilantro,Mayo.Endoscopic.Score,0.07038938298136665,0.3146853146853147,0.34881998617557025,pos,NS,UC,IBD_1
cinnamon,Mayo.Endoscopic.Score,-0.18699573568856975,0.025974025974025976,0.049841269841269846,neg,SIG,UC,IBD_1
clementine,Mayo.Endoscopic.Score,-0.18699573568856975,0.025974025974025976,0.049841269841269846,neg,SIG,UC,IBD_1
coconut,Mayo.Endoscopic.Score,0.05520932768413156,0.37462537462537465,0.3991227772844059,pos,NS,UC,IBD_1
cod,Mayo.Endoscopic.Score,-0.18699573568856975,0.025974025974025976,0.049841269841269846,neg,SIG,UC,IBD_1
coffee,Mayo.Endoscopic.Score,0.1828014300333423,0.01898101898101898,0.04022112856468685,pos,SIG,UC,IBD_1
corn,Mayo.Endoscopic.Score,0.5473419360061184,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
corn husk,Mayo.Endoscopic.Score,0.04672574759596699,0.16783216783216784,0.21265308425983406,pos,NS,UC,IBD_1
cranberry,Mayo.Endoscopic.Score,-0.06337087799282083,0.1978021978021978,0.24192945864333965,neg,NS,UC,IBD_1
cream,Mayo.Endoscopic.Score,0.13100756356799168,0.054945054945054944,0.08901511246727006,pos,NS,UC,IBD_1
cricket,Mayo.Endoscopic.Score,0.3150444198360971,0.012987012987012988,0.030186502595654682,pos,SIG,UC,IBD_1
cucumber,Mayo.Endoscopic.Score,0.432585489681068,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
dill,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
duck,Mayo.Endoscopic.Score,0.3611466096532548,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
egg_chicken,Mayo.Endoscopic.Score,0.5708836546346765,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
egg_quail,Mayo.Endoscopic.Score,0.24695259503285072,0.04795204795204795,0.08055757472099885,pos,NS,UC,IBD_1
eggplant,Mayo.Endoscopic.Score,0.08510631602569342,0.1798201798201798,0.2237387972258289,pos,NS,UC,IBD_1
farro,Mayo.Endoscopic.Score,0.17905893669934397,0.1008991008991009,0.1427131427131427,pos,NS,UC,IBD_1
fava bean,Mayo.Endoscopic.Score,0.1914122196781835,0.08891108891108891,0.13012665300800894,pos,NS,UC,IBD_1
feta cheese,Mayo.Endoscopic.Score,-0.2597999062315113,0.015984015984015984,0.03520968827091276,neg,SIG,UC,IBD_1
fig,Mayo.Endoscopic.Score,0.13332520810267678,0.20679320679320679,0.2511475865906246,pos,NS,UC,IBD_1
fish_undetermined,Mayo.Endoscopic.Score,0.44813263622231797,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
flax seed,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
garlic,Mayo.Endoscopic.Score,0.11036337381638825,0.23176823176823177,0.2747177325077119,pos,NS,UC,IBD_1
ginger,Mayo.Endoscopic.Score,0.04307983225150239,0.38161838161838163,0.4033383996664291,pos,NS,UC,IBD_1
goat cheese,Mayo.Endoscopic.Score,0.07552458935810635,0.2597402597402597,0.3012568358438069,pos,NS,UC,IBD_1
grain_fermented,Mayo.Endoscopic.Score,0.038389050798094314,0.1798201798201798,0.2237387972258289,pos,NS,UC,IBD_1
grape,Mayo.Endoscopic.Score,0.1674970700695517,0.052947052947052944,0.08659049284049285,pos,NS,UC,IBD_1
grape_fermented,Mayo.Endoscopic.Score,0.3083404467165771,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
grapefruit,Mayo.Endoscopic.Score,0.05413039660209924,0.11188811188811189,0.15372376231564774,pos,NS,UC,IBD_1
guava,Mayo.Endoscopic.Score,-0.012328113664419355,0.48151848151848153,0.48602128438481457,neg,NS,UC,IBD_1
hazelnut,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
hearts of palm,Mayo.Endoscopic.Score,0.16956623766366036,0.11388611388611389,0.15609628466771325,pos,NS,UC,IBD_1
hemp seed,Mayo.Endoscopic.Score,0.24496147637226304,0.055944055944055944,0.09004229693884866,pos,NS,UC,IBD_1
herring,Mayo.Endoscopic.Score,0.5722548089849797,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
honey,Mayo.Endoscopic.Score,-0.12378257860925505,0.01098901098901099,0.02606871150827195,neg,SIG,UC,IBD_1
kale,Mayo.Endoscopic.Score,0.11441640713233198,0.23176823176823177,0.2747177325077119,pos,NS,UC,IBD_1
kelp,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
kumquat,Mayo.Endoscopic.Score,0.015091641041818094,0.4595404595404595,0.4695110084720474,pos,NS,UC,IBD_1
lamb,Mayo.Endoscopic.Score,0.5198029555867939,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
langostino,Mayo.Endoscopic.Score,0.36464683189248204,0.006993006993006993,0.018243086218917036,pos,SIG,UC,IBD_1
lavender,Mayo.Endoscopic.Score,-0.21572232924208173,0.03296703296703297,0.059492231906025005,neg,NS,UC,IBD_1
lemon,Mayo.Endoscopic.Score,0.3987535929816679,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
lentil,Mayo.Endoscopic.Score,0.4328067009450639,0.003996003996003996,0.012022820385189722,pos,SIG,UC,IBD_1
lettuce,Mayo.Endoscopic.Score,0.34812311578359945,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
lime,Mayo.Endoscopic.Score,0.17753777239386054,0.0969030969030969,0.13807891778188808,pos,NS,UC,IBD_1
lizard,Mayo.Endoscopic.Score,0.5320518445254415,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
macadamia,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
mackerel,Mayo.Endoscopic.Score,0.5726457353543999,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mandarin,Mayo.Endoscopic.Score,0.25661743067834986,0.014985014985014986,0.03347881096910851,pos,SIG,UC,IBD_1
mango,Mayo.Endoscopic.Score,0.16859565327974294,0.16283716283716285,0.2084653671013938,pos,NS,UC,IBD_1
maple syrup,Mayo.Endoscopic.Score,-0.08939725316408625,0.3036963036963037,0.3412384622534264,neg,NS,UC,IBD_1
meat_undetermined,Mayo.Endoscopic.Score,0.21757479735362634,0.027972027972027972,0.05256549761446388,pos,NS,UC,IBD_1
melon,Mayo.Endoscopic.Score,0.18821957109761828,0.14185814185814186,0.18744377275364268,pos,NS,UC,IBD_1
milk,Mayo.Endoscopic.Score,0.4778485416759172,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_cow,Mayo.Endoscopic.Score,0.5382732339900904,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
milk_goat,Mayo.Endoscopic.Score,0.2148647696609085,0.028971028971028972,0.053856799820201334,pos,NS,UC,IBD_1
millet,Mayo.Endoscopic.Score,0.1799296618393454,0.0999000999000999,0.14164817120482145,pos,NS,UC,IBD_1
mint,Mayo.Endoscopic.Score,-0.17313898047416737,0.1038961038961039,0.14635283150780704,neg,NS,UC,IBD_1
mouse,Mayo.Endoscopic.Score,0.5909177457939381,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
mushroom,Mayo.Endoscopic.Score,0.17361841681134194,0.029970029970029972,0.05482864593034085,pos,NS,UC,IBD_1
oat,Mayo.Endoscopic.Score,0.513545854330525,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
olive,Mayo.Endoscopic.Score,-0.29763403987570414,0.01098901098901099,0.02606871150827195,neg,SIG,UC,IBD_1
onion,Mayo.Endoscopic.Score,0.4255942502246277,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
orange,Mayo.Endoscopic.Score,0.3586970173432738,0.002997002997002997,0.0102899088982588,pos,SIG,UC,IBD_1
oregano,Mayo.Endoscopic.Score,-0.0752936190868757,0.18981018981018982,0.23364376179771762,neg,NS,UC,IBD_1
parsley,Mayo.Endoscopic.Score,0.10623766405647009,0.2677322677322677,0.30845472072957064,pos,NS,UC,IBD_1
passionfruit,Mayo.Endoscopic.Score,0.20162719565362358,0.08491508491508491,0.12523343437092369,pos,NS,UC,IBD_1
pea,Mayo.Endoscopic.Score,0.21604712483927713,0.060939060939060936,0.09664073300436936,pos,NS,UC,IBD_1
peach,Mayo.Endoscopic.Score,-0.1327422216010941,0.15184815184815184,0.19687819687819685,neg,NS,UC,IBD_1
peanut,Mayo.Endoscopic.Score,0.30235818337216963,0.012987012987012988,0.030186502595654682,pos,SIG,UC,IBD_1
pear,Mayo.Endoscopic.Score,-0.24410322064300813,0.005994005994005994,0.016174450549450547,neg,SIG,UC,IBD_1
pecan,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
pepper,Mayo.Endoscopic.Score,0.3194505596375181,0.007992007992007992,0.020032217419735564,pos,SIG,UC,IBD_1
pig,Mayo.Endoscopic.Score,0.5757567411400967,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
pine nut,Mayo.Endoscopic.Score,0.2360844415331534,0.053946053946053944,0.08789135392908978,pos,NS,UC,IBD_1
plantain,Mayo.Endoscopic.Score,0.051265481741223445,0.3856143856143856,0.40656657140173624,pos,NS,UC,IBD_1
plum,Mayo.Endoscopic.Score,-0.18699573568856975,0.025974025974025976,0.049841269841269846,neg,SIG,UC,IBD_1
poppy seed,Mayo.Endoscopic.Score,0.06656517496669695,0.33266733266733267,0.36570113527465536,pos,NS,UC,IBD_1
potato,Mayo.Endoscopic.Score,-0.0501203127222383,0.37462537462537465,0.3991227772844059,neg,NS,UC,IBD_1
pumpkin,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
pumpkin blossom,Mayo.Endoscopic.Score,-0.25914581117739394,0.015984015984015984,0.03520968827091276,neg,SIG,UC,IBD_1
quinoa,Mayo.Endoscopic.Score,0.48916763487485293,0.001998001998001998,0.007932297587470001,pos,SIG,UC,IBD_1
rabbit,Mayo.Endoscopic.Score,0.0862250952213004,0.3076923076923077,0.34505494505494505,pos,NS,UC,IBD_1
radish,Mayo.Endoscopic.Score,-0.05047860335308224,0.3936063936063936,0.41297584553963657,neg,NS,UC,IBD_1
raspberry,Mayo.Endoscopic.Score,-0.05135107326118721,0.33266733266733267,0.36570113527465536,neg,NS,UC,IBD_1
rice,Mayo.Endoscopic.Score,0.5340209622548892,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
rosemary,Mayo.Endoscopic.Score,-0.32337057569034033,0.001998001998001998,0.007932297587470001,neg,SIG,UC,IBD_1
sage,Mayo.Endoscopic.Score,-0.18309498267554616,0.06393606393606394,0.10047095761381475,neg,NS,UC,IBD_1
salmon,Mayo.Endoscopic.Score,0.20905572280651089,0.12287712287712288,0.16617759687454284,pos,NS,UC,IBD_1
sardine,Mayo.Endoscopic.Score,0.3779449758368669,0.005994005994005994,0.016174450549450547,pos,SIG,UC,IBD_1
seaweed,Mayo.Endoscopic.Score,-0.07479013836630463,0.30569430569430567,0.34303707987918514,neg,NS,UC,IBD_1
sesame,Mayo.Endoscopic.Score,0.21387915678482608,0.09090909090909091,0.13260135135135137,pos,NS,UC,IBD_1
shrimp,Mayo.Endoscopic.Score,0.4957417505888595,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
silkworm,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
silversides,Mayo.Endoscopic.Score,0.4592132198575637,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
smelt,Mayo.Endoscopic.Score,0.5764593005639262,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
snail,Mayo.Endoscopic.Score,0.22359362807933736,0.06593406593406594,0.10194103121587456,pos,NS,UC,IBD_1
soda,Mayo.Endoscopic.Score,-0.02454655275113045,0.37462537462537465,0.3991227772844059,neg,NS,UC,IBD_1
spice,Mayo.Endoscopic.Score,-0.18699573568856975,0.025974025974025976,0.049841269841269846,neg,SIG,UC,IBD_1
spinach,Mayo.Endoscopic.Score,0.047003899342724725,0.36363636363636365,0.39127725856697826,pos,NS,UC,IBD_1
squash,Mayo.Endoscopic.Score,0.054960075056794455,0.36063936063936064,0.3890219711581361,pos,NS,UC,IBD_1
squid,Mayo.Endoscopic.Score,0.5573370492476847,9.99000999000999e-4,0.005374687617678272,pos,SIG,UC,IBD_1
